step,time,distance,angle,eq0_force_distance,eq1_force_distance,eq2_force_distance,eq0_force_angle,eq1_force_angle,eq2_force_angle,eq0_impulse,eq1_impulse,eq2_impulse,diagnostics_flags,condition_number,condition_number_spectral,condition_gap,min_eigenvalue,max_eigenvalue,active_equations,drop_events_step,drop_index_mask_step,drop_events_total,recovery_events_step,recovery_steps_step,recovery_events_total,pending_drop_count,max_pending_steps_running
5372,18.802000,0.722961,0.215637,0.030041,0.000000,0.132434,-0.013535,0.000000,0.002181,0.000048,0.000000,0.000007,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5372
5373,18.805500,0.722961,0.215637,0.030041,0.000000,0.132434,-0.013535,0.000000,0.002181,0.000048,0.000000,0.000007,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5373
5374,18.809000,0.722961,0.215637,0.030041,0.000000,0.132434,-0.013535,0.000000,0.002181,0.000048,0.000000,0.000007,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5374
5375,18.812500,0.722961,0.215637,0.030041,0.000000,0.132434,-0.013535,0.000000,0.002181,0.000048,0.000000,0.000007,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5375
5376,18.816000,0.722961,0.215637,0.030041,0.000000,0.132434,-0.013535,0.000000,0.002181,0.000048,0.000000,0.000007,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5376
5377,18.819500,0.722961,0.215637,0.030041,0.000000,0.132434,-0.013535,0.000000,0.002181,0.000048,0.000000,0.000007,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5377
5378,18.823000,0.722961,0.215637,0.030041,0.000000,0.132434,-0.013535,0.000000,0.002181,0.000048,0.000000,0.000007,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5378
5379,18.826500,0.722961,0.215637,0.030041,0.000000,0.132434,-0.013535,0.000000,0.002181,0.000048,0.000000,0.000007,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5379
5380,18.830000,0.722961,0.215637,0.030041,0.000000,0.132434,-0.013535,0.000000,0.002181,0.000048,0.000000,0.000007,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5380
5381,18.833500,0.722961,0.215637,0.030041,0.000000,0.132434,-0.013535,0.000000,0.002181,0.000048,0.000000,0.000007,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5381
5382,18.837000,0.722961,0.215637,0.030041,0.000000,0.132434,-0.013535,0.000000,0.002181,0.000048,0.000000,0.000007,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5382
5383,18.840500,0.722961,0.215637,0.030041,0.000000,0.132433,-0.013535,0.000000,0.002181,0.000048,0.000000,0.000007,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5383
5384,18.844000,0.722961,0.215637,0.030041,0.000000,0.132433,-0.013535,0.000000,0.002181,0.000048,0.000000,0.000007,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5384
5385,18.847500,0.722961,0.215637,0.030041,0.000000,0.132433,-0.013535,0.000000,0.002181,0.000048,0.000000,0.000007,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5385
5386,18.851000,0.722961,0.215637,0.030041,0.000000,0.132433,-0.013535,0.000000,0.002181,0.000048,0.000000,0.000007,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5386
5387,18.854500,0.722961,0.215637,0.030041,0.000000,0.132433,-0.013535,0.000000,0.002181,0.000048,0.000000,0.000007,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5387
5388,18.858000,0.722961,0.215637,0.030041,0.000000,0.132433,-0.013535,0.000000,0.002181,0.000048,0.000000,0.000007,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5388
5389,18.861500,0.722961,0.215637,0.030041,0.000000,0.132433,-0.013535,0.000000,0.002181,0.000048,0.000000,0.000007,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5389
5390,18.865000,0.722961,0.215637,0.030041,0.000000,0.132433,-0.013535,0.000000,0.002180,0.000048,0.000000,0.000007,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5390
5391,18.868500,0.722961,0.215637,0.030041,0.000000,0.132433,-0.013535,0.000000,0.002180,0.000048,0.000000,0.000007,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5391
5392,18.872000,0.722961,0.215637,0.030041,0.000000,0.132433,-0.013535,0.000000,0.002180,0.000048,0.000000,0.000007,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5392
5393,18.875500,0.722961,0.215637,0.030041,0.000000,0.132433,-0.013535,0.000000,0.002180,0.000048,0.000000,0.000007,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5393
5394,18.879000,0.722961,0.215637,0.030041,0.000000,0.132433,-0.013535,0.000000,0.002180,0.000048,0.000000,0.000007,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5394
5395,18.882500,0.722961,0.215637,0.030041,0.000000,0.132433,-0.013535,0.000000,0.002180,0.000048,0.000000,0.000007,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5395
5396,18.886000,0.722961,0.215637,0.030041,0.000000,0.132433,-0.013535,0.000000,0.002180,0.000048,0.000000,0.000007,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5396
5397,18.889500,0.722961,0.215637,0.030041,0.000000,0.132432,-0.013535,0.000000,0.002180,0.000048,0.000000,0.000007,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5397
5398,18.893000,0.722961,0.215637,0.030041,0.000000,0.132432,-0.013535,0.000000,0.002180,0.000048,0.000000,0.000007,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5398
5399,18.896500,0.722961,0.215637,0.030041,0.000000,0.132432,-0.013535,0.000000,0.002180,0.000048,0.000000,0.000007,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5399
5400,18.900000,0.716008,0.232958,-2.162343,0.000000,-1.062132,4.024980,0.000000,-1.997448,0.006579,0.000000,0.004958,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5400
5401,18.903500,0.712774,0.240996,-0.903672,0.000000,-0.471854,1.686317,0.000000,-0.849891,0.002940,0.000000,0.002051,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5401
5402,18.907000,0.711274,0.244725,-0.319446,0.000000,-0.196883,0.601174,0.000000,-0.317064,0.001247,0.000000,0.000702,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5402
5403,18.910500,0.710580,0.246452,-0.049080,0.000000,-0.069861,0.098914,0.000000,-0.070513,0.000464,0.000000,0.000078,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5403
5404,18.914000,0.710261,0.247248,0.075508,0.000000,-0.011525,-0.132599,0.000000,0.043074,0.000104,0.000000,-0.000210,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5404
5405,18.917500,0.710115,0.247613,0.132389,0.000000,0.014929,-0.238360,0.000000,0.094911,-0.000060,0.000000,-0.000342,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5405
5406,18.921000,0.710050,0.247776,0.157831,0.000000,0.026587,-0.285723,0.000000,0.118076,-0.000132,0.000000,-0.000401,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5406
5407,18.924500,0.710016,0.247862,0.167287,0.000000,0.030627,-0.303413,0.000000,0.126662,-0.000159,0.000000,-0.000423,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5407
5408,18.928000,0.709985,0.247941,0.167068,0.000000,0.029825,-0.303192,0.000000,0.126426,-0.000157,0.000000,-0.000423,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5408
5409,18.931500,0.709955,0.248016,0.166803,0.000000,0.029031,-0.302877,0.000000,0.126149,-0.000154,0.000000,-0.000423,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5409
5410,18.935000,0.709928,0.248085,0.166492,0.000000,0.028245,-0.302470,0.000000,0.125830,-0.000152,0.000000,-0.000422,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5410
5411,18.938500,0.709903,0.248149,0.166135,0.000000,0.027467,-0.301971,0.000000,0.125470,-0.000150,0.000000,-0.000422,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5411
5412,18.942000,0.709880,0.248208,0.165733,0.000000,0.026698,-0.301381,0.000000,0.125069,-0.000147,0.000000,-0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5412
5413,18.945500,0.709859,0.248261,0.165286,0.000000,0.025937,-0.300700,0.000000,0.124629,-0.000145,0.000000,-0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5413
5414,18.949000,0.709841,0.248309,0.164795,0.000000,0.025186,-0.299930,0.000000,0.124149,-0.000142,0.000000,-0.000420,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5414
5415,18.952500,0.709824,0.248352,0.164260,0.000000,0.024444,-0.299071,0.000000,0.123629,-0.000139,0.000000,-0.000419,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5415
5416,18.956000,0.709809,0.248390,0.163681,0.000000,0.023711,-0.298124,0.000000,0.123071,-0.000136,0.000000,-0.000418,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5416
5417,18.959500,0.709797,0.248422,0.163059,0.000000,0.022988,-0.297090,0.000000,0.122474,-0.000133,0.000000,-0.000417,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5417
5418,18.963000,0.709786,0.248450,0.162394,0.000000,0.022274,-0.295969,0.000000,0.121839,-0.000131,0.000000,-0.000416,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5418
5419,18.966500,0.709778,0.248472,0.161687,0.000000,0.021571,-0.294763,0.000000,0.121167,-0.000128,0.000000,-0.000414,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5419
5420,18.970000,0.709771,0.248489,0.160938,0.000000,0.020878,-0.293472,0.000000,0.120457,-0.000124,0.000000,-0.000413,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5420
5421,18.973500,0.709767,0.248501,0.160148,0.000000,0.020196,-0.292098,0.000000,0.119710,-0.000121,0.000000,-0.000411,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5421
5422,18.977000,0.709765,0.248508,0.159317,0.000000,0.019524,-0.290640,0.000000,0.118928,-0.000118,0.000000,-0.000409,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5422
5423,18.980500,0.709764,0.248510,0.158446,0.000000,0.018863,-0.289101,0.000000,0.118109,-0.000115,0.000000,-0.000408,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5423
5424,18.984000,0.709766,0.248507,0.157536,0.000000,0.018213,-0.287481,0.000000,0.117255,-0.000111,0.000000,-0.000406,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5424
5425,18.987500,0.709769,0.248499,0.156586,0.000000,0.017574,-0.285781,0.000000,0.116367,-0.000108,0.000000,-0.000404,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5425
5426,18.991000,0.709775,0.248487,0.155597,0.000000,0.016947,-0.284001,0.000000,0.115444,-0.000104,0.000000,-0.000401,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5426
5427,18.994500,0.709783,0.248469,0.154570,0.000000,0.016331,-0.282144,0.000000,0.114487,-0.000101,0.000000,-0.000399,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5427
5428,18.998000,0.709792,0.248446,0.153506,0.000000,0.015727,-0.280210,0.000000,0.113497,-0.000097,0.000000,-0.000397,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5428
5429,19.001500,0.709803,0.248418,0.152405,0.000000,0.015135,-0.278200,0.000000,0.112474,-0.000094,0.000000,-0.000394,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5429
5430,19.005000,0.709817,0.248386,0.151267,0.000000,0.014555,-0.276116,0.000000,0.111418,-0.000090,0.000000,-0.000392,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5430
5431,19.008500,0.709832,0.248349,0.150093,0.000000,0.013987,-0.273957,0.000000,0.110331,-0.000086,0.000000,-0.000389,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5431
5432,19.012000,0.709849,0.248307,0.148884,0.000000,0.013431,-0.271726,0.000000,0.109213,-0.000082,0.000000,-0.000386,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5432
5433,19.015500,0.709868,0.248260,0.147640,0.000000,0.012888,-0.269424,0.000000,0.108064,-0.000078,0.000000,-0.000383,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5433
5434,19.019000,0.709889,0.248209,0.146362,0.000000,0.012358,-0.267051,0.000000,0.106885,-0.000075,0.000000,-0.000380,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5434
5435,19.022500,0.709912,0.248153,0.145051,0.000000,0.011840,-0.264608,0.000000,0.105676,-0.000071,0.000000,-0.000377,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5435
5436,19.026000,0.709936,0.248093,0.143706,0.000000,0.011335,-0.262098,0.000000,0.104439,-0.000067,0.000000,-0.000374,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5436
5437,19.029500,0.709962,0.248028,0.142330,0.000000,0.010843,-0.259521,0.000000,0.103172,-0.000063,0.000000,-0.000371,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5437
5438,19.033000,0.709990,0.247959,0.140921,0.000000,0.010365,-0.256878,0.000000,0.101878,-0.000058,0.000000,-0.000367,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5438
5439,19.036500,0.710020,0.247885,0.139482,0.000000,0.009899,-0.254170,0.000000,0.100557,-0.000054,0.000000,-0.000364,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5439
5440,19.040000,0.710052,0.247807,0.138012,0.000000,0.009447,-0.251399,0.000000,0.099208,-0.000050,0.000000,-0.000360,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5440
5441,19.043500,0.710085,0.247724,0.136512,0.000000,0.009008,-0.248566,0.000000,0.097834,-0.000046,0.000000,-0.000357,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5441
5442,19.047000,0.710114,0.247653,0.132870,0.000000,0.007432,-0.241780,0.000000,0.094507,-0.000035,0.000000,-0.000348,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5442
5443,19.050500,0.710129,0.247616,0.126986,0.000000,0.004579,-0.230874,0.000000,0.089135,-0.000018,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5443
5444,19.054000,0.710137,0.247595,0.123593,0.000000,0.002901,-0.224594,0.000000,0.086036,-0.000008,0.000000,-0.000327,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5444
5445,19.057500,0.710143,0.247581,0.121364,0.000000,0.001774,-0.220475,0.000000,0.083999,-0.000002,0.000000,-0.000322,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5445
5446,19.061000,0.710147,0.247571,0.119682,0.000000,0.000908,-0.217371,0.000000,0.082461,0.000003,0.000000,-0.000318,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5446
5447,19.064500,0.710151,0.247562,0.118261,0.000000,0.000168,-0.214750,0.000000,0.081162,0.000008,0.000000,-0.000315,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5447
5448,19.068000,0.710154,0.247554,0.116968,0.000000,-0.000507,-0.212364,0.000000,0.079980,0.000012,0.000000,-0.000312,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5448
5449,19.071500,0.710157,0.247547,0.115740,0.000000,-0.001148,-0.210099,0.000000,0.078858,0.000015,0.000000,-0.000309,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5449
5450,19.075000,0.710160,0.247540,0.114549,0.000000,-0.001767,-0.207900,0.000000,0.077770,0.000019,0.000000,-0.000306,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5450
5451,19.078500,0.710162,0.247532,0.113381,0.000000,-0.002371,-0.205744,0.000000,0.076703,0.000022,0.000000,-0.000304,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5451
5452,19.082000,0.710165,0.247525,0.112230,0.000000,-0.002964,-0.203617,0.000000,0.075653,0.000026,0.000000,-0.000301,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5452
5453,19.085500,0.710168,0.247519,0.111093,0.000000,-0.003545,-0.201515,0.000000,0.074617,0.000029,0.000000,-0.000299,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5453
5454,19.089000,0.710171,0.247512,0.109969,0.000000,-0.004117,-0.199436,0.000000,0.073592,0.000032,0.000000,-0.000296,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5454
5455,19.092500,0.710173,0.247505,0.108857,0.000000,-0.004680,-0.197377,0.000000,0.072578,0.000036,0.000000,-0.000293,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5455
5456,19.096000,0.710176,0.247498,0.107756,0.000000,-0.005234,-0.195338,0.000000,0.071576,0.000039,0.000000,-0.000291,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5456
5457,19.099500,0.710179,0.247492,0.106666,0.000000,-0.005779,-0.193318,0.000000,0.070584,0.000042,0.000000,-0.000288,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5457
5458,19.103000,0.710181,0.247485,0.105588,0.000000,-0.006314,-0.191317,0.000000,0.069603,0.000045,0.000000,-0.000286,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5458
5459,19.106500,0.710184,0.247478,0.104520,0.000000,-0.006842,-0.189336,0.000000,0.068632,0.000048,0.000000,-0.000283,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5459
5460,19.110000,0.710186,0.247472,0.103463,0.000000,-0.007360,-0.187373,0.000000,0.067672,0.000051,0.000000,-0.000281,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5460
5461,19.113500,0.710189,0.247466,0.102417,0.000000,-0.007870,-0.185429,0.000000,0.066722,0.000054,0.000000,-0.000279,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5461
5462,19.117000,0.710191,0.247459,0.101381,0.000000,-0.008372,-0.183503,0.000000,0.065782,0.000057,0.000000,-0.000276,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5462
5463,19.120500,0.710194,0.247453,0.100356,0.000000,-0.008865,-0.181595,0.000000,0.064852,0.000060,0.000000,-0.000274,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5463
5464,19.124000,0.710196,0.247447,0.099341,0.000000,-0.009351,-0.179706,0.000000,0.063932,0.000063,0.000000,-0.000272,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5464
5465,19.127500,0.710198,0.247440,0.098336,0.000000,-0.009828,-0.177834,0.000000,0.063021,0.000066,0.000000,-0.000269,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5465
5466,19.131000,0.710201,0.247434,0.097342,0.000000,-0.010297,-0.175980,0.000000,0.062120,0.000068,0.000000,-0.000267,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5466
5467,19.134500,0.710203,0.247428,0.096357,0.000000,-0.010758,-0.174143,0.000000,0.061229,0.000071,0.000000,-0.000265,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5467
5468,19.138000,0.710205,0.247422,0.095382,0.000000,-0.011211,-0.172324,0.000000,0.060348,0.000074,0.000000,-0.000262,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5468
5469,19.141500,0.710208,0.247416,0.094418,0.000000,-0.011657,-0.170522,0.000000,0.059476,0.000076,0.000000,-0.000260,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5469
5470,19.145000,0.710210,0.247410,0.093463,0.000000,-0.012095,-0.168737,0.000000,0.058613,0.000079,0.000000,-0.000258,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5470
5471,19.148500,0.710212,0.247404,0.092517,0.000000,-0.012525,-0.166969,0.000000,0.057759,0.000081,0.000000,-0.000256,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5471
5472,19.152000,0.710214,0.247398,0.091582,0.000000,-0.012948,-0.165217,0.000000,0.056915,0.000084,0.000000,-0.000254,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5472
5473,19.155500,0.710216,0.247392,0.090655,0.000000,-0.013364,-0.163482,0.000000,0.056079,0.000086,0.000000,-0.000251,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5473
5474,19.159000,0.710219,0.247386,0.089738,0.000000,-0.013772,-0.161764,0.000000,0.055253,0.000089,0.000000,-0.000249,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5474
5475,19.162500,0.710221,0.247381,0.088831,0.000000,-0.014173,-0.160061,0.000000,0.054435,0.000091,0.000000,-0.000247,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5475
5476,19.166000,0.710223,0.247375,0.087932,0.000000,-0.014567,-0.158375,0.000000,0.053626,0.000094,0.000000,-0.000245,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5476
5477,19.169500,0.710225,0.247369,0.087043,0.000000,-0.014954,-0.156704,0.000000,0.052826,0.000096,0.000000,-0.000243,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5477
5478,19.173000,0.710227,0.247364,0.086163,0.000000,-0.015334,-0.155050,0.000000,0.052034,0.000098,0.000000,-0.000241,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5478
5479,19.176500,0.710229,0.247358,0.085291,0.000000,-0.015707,-0.153410,0.000000,0.051251,0.000100,0.000000,-0.000239,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,5479
